listingPrice,zestimate,saleLikelihood,avgPriceChange,propertyTaxRate,propertyTaxRateEncoded,arm5BucketRate,favoriteCount,pageViewCount,daysOnMarket,hoaFee,yearBuilt,homeType,bedrooms,bathroomsFloat,parkingCapacity,avgSchoolRating,hasHeating,hasGarage,zipcode,zipcodeEncoded,latitude,longitude,zestimatePriceAvg
629900.0,617201.0,0.46,0.0663,0.87,5,10,51.0,1893.0,62.0,0.0,2023.0,4,3.0,4.0,0.0,4.0,1,0,10303.0,62,40.63548,-74.15634,623550.5
629000.0,603700.0,0.37,-0.0062,0.84,0,10,11.0,430.0,81.0,665.0,1987.0,2,3.0,2.0,0.0,8.0,1,1,11362.0,83,40.749546,-73.73656,616350.0
630000.0,615018.0,0.36,0.0023,0.95,4,10,11.0,196.0,142.0,1187.0,1983.0,1,2.0,2.0,1.0,7.0,0,0,10463.0,25,40.878128,-73.919174,622509.0
630000.0,633200.0,0.73,0.1031,0.0,2,10,18.0,357.0,44.0,551.0,1971.0,3,0.0,1.0,0.0,6.0,1,0,10038.0,177,40.709522,-74.00243,631600.0
619000.0,615556.0,0.39,-0.0263,0.65,4,10,57.0,1354.0,201.0,0.0,1960.0,1,3.0,2.0,0.0,5.0,0,0,11234.0,18,40.609848,-73.91092,617278.0
619000.0,597577.0,0.3,10.0606,0.88,1,10,5.0,111.0,269.0,649.0,1988.0,1,0.0,1.0,0.0,5.0,1,0,10019.0,103,40.763,-73.98819,608288.5
620000.0,600969.0,0.74,0.0,0.84,3,10,16.0,480.0,36.0,0.0,1955.0,3,3.0,2.0,0.0,5.0,1,0,11413.0,45,40.660275,-73.7519,610484.5
620000.0,583967.0,0.25,-0.0079,0.87,3,10,5.0,360.0,201.0,0.0,1976.0,4,3.0,1.0,0.0,7.0,1,0,10312.0,55,40.530167,-74.15868,601983.5
619000.0,590016.0,0.21,0.0984,0.84,0,10,0.0,131.0,61.0,278.0,2008.0,2,2.0,2.0,0.0,7.0,0,0,11355.0,68,40.75388,-73.82279,604508.0
620000.0,604362.0,0.91,0.0444,0.87,2,10,59.0,1484.0,24.0,0.0,1975.0,1,3.0,2.0,2.0,6.0,0,0,10306.0,150,40.569225,-74.12735,612181.0
619000.0,607600.0,0.99,-0.0307,0.0,1,10,67.0,2197.0,23.0,405.0,1900.0,1,2.0,1.0,0.0,4.0,0,0,10009.0,111,40.729744,-73.98121,613300.0
620000.0,615700.0,0.4,0.0174,0.84,2,10,12.0,303.0,507.0,0.0,1935.0,1,3.0,2.0,0.0,2.0,0,0,11411.0,150,40.692604,-73.73913,617850.0
619000.0,590016.0,0.36,0.0293,0.84,0,10,4.0,73.0,54.0,310.0,2006.0,2,2.0,2.0,0.0,7.0,0,0,11354.0,13,40.769363,-73.82682,604508.0
619888.0,583800.0,0.39,0.0977,0.0,4,10,96.0,1964.0,56.0,1943.0,1958.0,1,1.0,2.0,0.0,6.0,0,0,11357.0,25,40.794693,-73.795586,601844.0
619000.0,593154.0,0.27,-0.0044,0.65,3,10,4.0,45.0,261.0,137.0,2022.0,4,1.0,1.0,0.0,6.0,1,0,11230.0,44,40.612434,-73.95351,606077.0
620000.0,609310.0,0.46,-0.0076,0.88,1,10,6.0,184.0,89.0,428.0,1920.0,3,2.0,1.0,0.0,6.0,1,0,10033.0,102,40.85031,-73.93514,614655.0
620000.0,603307.0,0.89,0.0557,0.95,1,10,18.0,244.0,3.0,797.0,2005.0,4,2.0,2.0,0.0,7.0,0,0,10463.0,123,40.88572,-73.9063,611653.5
619000.0,588781.0,0.38,-0.0442,0.65,1,10,4.0,221.0,290.0,266.0,2001.0,1,2.0,2.0,0.0,5.0,0,0,11235.0,114,40.580017,-73.963974,603890.5
605000.0,575800.0,0.26,-0.0011,0.65,1,10,10.0,210.0,784.0,317.0,2019.0,1,2.0,2.0,0.0,7.0,1,0,11229.0,103,40.613903,-73.94408,590400.0
618000.0,581200.0,0.87,0.1602,0.0,1,10,26.0,269.0,9.0,1375.0,1949.0,4,2.0,1.0,1.0,8.0,0,0,11375.0,123,40.727074,-73.847435,599600.0
610000.0,594258.0,0.53,0.169,0.88,1,10,5.0,89.0,59.0,680.0,1952.0,5,0.0,1.0,0.0,6.0,1,0,10016.0,93,40.749138,-73.98089,602129.0
625000.0,617490.0,0.46,0.2563,0.65,0,10,5.0,270.0,247.0,0.0,1920.0,2,6.0,2.0,0.0,3.0,0,0,11208.0,158,40.667046,-73.87398,621245.0
619000.0,607665.0,0.64,0.0648,0.87,1,10,30.0,1119.0,37.0,0.0,1979.0,4,3.0,2.0,0.0,7.0,0,0,10312.0,118,40.562332,-74.18034,613332.5
610000.0,595500.0,0.47,-0.0169,0.0,5,10,6.0,118.0,191.0,1600.0,1937.0,3,0.0,1.0,0.0,7.0,0,0,10128.0,79,40.7825,-73.9581,602750.0
620000.0,594470.0,0.98,-0.0227,0.84,0,10,7.0,210.0,3.0,357.0,1950.0,2,1.0,1.0,0.0,7.0,0,0,11106.0,146,40.765244,-73.926155,607235.0
618000.0,611496.0,0.69,0.0,0.65,1,10,9.0,273.0,52.0,0.0,1920.0,4,3.0,2.0,0.0,4.0,0,0,11234.0,123,40.62111,-73.92003,614748.0
617800.0,604793.0,0.43,0.1478,0.65,2,10,12.0,413.0,275.0,324.0,2009.0,1,2.0,2.0,0.0,7.0,1,1,11220.0,131,40.641117,-74.00266,611296.5
619000.0,606520.0,0.7,0.0611,0.87,1,10,22.0,985.0,35.0,0.0,2006.0,1,3.0,2.0,1.0,7.0,0,0,10312.0,116,40.542923,-74.16715,612760.0
607000.0,593600.0,0.44,-0.0531,0.84,2,10,17.0,786.0,76.0,0.0,1901.0,4,1.0,1.0,0.0,6.0,1,0,11379.0,175,40.71327,-73.8817,600300.0
620000.0,606714.0,0.65,-0.014,0.0,2,10,3.0,108.0,51.0,1923.0,1964.0,4,1.0,1.0,0.0,7.0,1,0,10017.0,160,40.753746,-73.96935,613357.0
619000.0,603037.0,0.47,0.2678,0.84,4,10,82.0,1021.0,195.0,0.0,1920.0,1,4.0,3.0,0.0,3.0,0,0,11436.0,13,40.67535,-73.79623,611018.5
619000.0,607745.0,0.46,0.2468,0.65,1,10,27.0,432.0,94.0,0.0,1940.0,3,3.0,2.0,3.0,4.0,0,0,11203.0,125,40.64078,-73.92697,613372.5
619000.0,603525.0,0.36,0.1703,0.0,5,10,10.0,233.0,310.0,1643.0,1928.0,4,3.0,2.0,0.0,5.0,1,1,10452.0,71,40.831974,-73.92067,611262.5
619000.0,607665.0,0.73,0.2642,0.87,2,5,46.0,938.0,38.0,197.0,1979.0,1,4.0,2.0,0.0,7.0,0,0,10312.0,148,40.550926,-74.19301,613332.5
619000.0,598200.0,0.34,0.2398,0.84,4,10,15.0,593.0,361.0,0.0,1925.0,1,3.0,2.0,0.0,6.0,0,0,11417.0,20,40.67664,-73.83205,608600.0
615000.0,605092.0,0.4,0.0,0.65,3,10,5.0,62.0,241.0,458.0,2019.0,4,1.0,1.0,0.0,5.0,1,0,11226.0,48,40.655235,-73.95733,610046.0
619000.0,608418.0,0.96,0.0959,0.84,3,10,28.0,271.0,13.0,0.0,1945.0,5,3.0,2.0,0.0,4.0,1,0,11412.0,52,40.699013,-73.75592,613709.0
619000.0,596958.0,0.54,0.235,0.84,5,10,18.0,357.0,179.0,0.0,1920.0,4,3.0,3.0,0.0,4.0,0,0,11421.0,71,40.68857,-73.84973,607979.0
609999.0,595657.0,0.84,0.3855,0.87,5,10,10.0,368.0,13.0,0.0,1991.0,4,3.0,2.0,1.0,4.0,1,1,10310.0,66,40.62439,-74.1289,602828.0
618000.0,597935.0,0.26,-0.0067,0.65,2,10,0.0,37.0,106.0,389.0,2021.0,1,1.0,1.0,0.0,6.0,0,0,11219.0,140,40.62772,-74.00161,607967.5
625000.0,613727.0,0.55,-0.0113,0.87,2,10,24.0,678.0,52.0,0.0,1970.0,4,3.0,3.0,0.0,4.0,1,0,10314.0,155,40.619698,-74.14687,619363.5
620000.0,779000.0,0.57,-0.0196,0.0,3,10,35.0,602.0,256.0,1864.0,1920.0,4,1.0,1.0,0.0,10.0,1,1,10023.0,51,40.777157,-73.98088,699500.0
620000.0,600133.0,0.41,0.0,0.88,1,10,4.0,69.0,310.0,447.0,2021.0,5,0.0,1.0,0.0,5.0,1,0,10026.0,102,40.8003,-73.9532,610066.5
625000.0,617700.0,0.48,0.2588,0.65,1,10,12.0,572.0,77.0,0.0,1925.0,3,3.0,1.0,0.0,7.0,1,0,11234.0,98,40.61802,-73.93985,621350.0
620000.0,607843.0,0.79,0.0198,0.0,2,10,16.0,141.0,12.0,1300.0,1964.0,4,0.0,1.0,0.0,7.0,1,1,10003.0,174,40.73592,-73.98477,613921.5
620000.0,606714.0,0.99,2.1283,0.88,1,10,9.0,306.0,8.0,472.0,1989.0,4,1.0,1.0,0.0,4.0,1,0,10026.0,93,40.800407,-73.95878,613357.0
618000.0,598197.0,0.15,0.1686,0.87,2,10,18.0,748.0,159.0,0.0,1996.0,4,3.0,3.0,1.0,4.0,0,0,10314.0,166,40.606567,-74.164955,608098.5
605000.0,588392.0,0.39,0.0026,0.65,1,10,18.0,237.0,172.0,311.0,2019.0,4,2.0,2.0,0.0,7.0,1,0,11229.0,104,40.613903,-73.94408,596696.0
620000.0,599333.0,0.91,0.044,0.0,3,10,24.0,231.0,13.0,992.0,1924.0,5,1.0,1.0,0.0,5.0,1,0,11238.0,47,40.67355,-73.964096,609666.5
619900.0,607111.0,0.87,-0.0222,0.87,1,10,54.0,865.0,15.0,0.0,1901.0,4,2.0,2.0,0.0,4.0,0,0,10314.0,98,40.61666,-74.157326,613505.5
620000.0,595922.0,0.36,0.0806,0.87,1,10,23.0,627.0,103.0,0.0,1980.0,1,3.0,2.0,0.0,7.0,0,0,10312.0,116,40.552135,-74.17968,607961.0
620000.0,613651.0,0.48,0.0,0.65,0,10,23.0,550.0,123.0,0.0,1925.0,2,3.0,1.0,0.0,6.0,0,0,11234.0,149,40.612576,-73.92113,616825.5
619900.0,601577.0,0.82,1.4683,0.65,1,10,1.0,149.0,18.0,811.0,1964.0,4,2.0,1.0,0.0,7.0,1,1,11224.0,123,40.575375,-73.974495,610738.5
610000.0,600834.0,0.33,0.2065,0.95,0,10,9.0,179.0,54.0,0.0,1925.0,2,3.0,2.0,0.0,5.0,0,0,10466.0,87,40.899105,-73.848595,605417.0
615000.0,611846.0,0.46,0.0401,0.65,2,10,12.0,418.0,59.0,0.0,1955.0,1,3.0,2.0,0.0,5.0,0,0,11236.0,150,40.640278,-73.89005,613423.0
620000.0,606015.0,0.74,-0.03,0.87,0,10,164.0,3707.0,36.0,0.0,1965.0,2,3.0,1.0,2.0,7.0,1,0,10312.0,2,40.539238,-74.17996,613007.5
610000.0,590979.0,0.51,0.0033,0.65,0,10,9.0,223.0,103.0,407.0,2012.0,2,2.0,2.0,0.0,5.0,0,0,11235.0,108,40.577923,-73.965195,600489.5
620000.0,600969.0,0.48,-0.0216,0.84,0,10,15.0,430.0,110.0,0.0,1935.0,2,3.0,2.0,0.0,4.0,0,0,11413.0,30,40.666653,-73.74559,610484.5
620000.0,606046.0,0.38,0.8992,0.65,1,10,12.0,273.0,387.0,0.0,1986.0,1,3.0,2.0,0.0,5.0,0,0,11212.0,114,40.665783,-73.912346,613023.0
619000.0,612401.0,0.85,0.1469,0.0,3,10,28.0,314.0,12.0,1388.0,1928.0,5,1.0,1.0,0.0,4.0,1,1,11201.0,48,40.6903,-73.9903,615700.5
615000.0,634700.0,0.31,0.1329,0.65,1,10,2.0,162.0,232.0,0.0,2002.0,4,3.0,2.0,0.0,5.0,1,0,11236.0,102,40.63906,-73.89813,624850.0
620000.0,616452.0,0.97,0.2321,0.65,5,10,88.0,2146.0,24.0,0.0,1940.0,5,3.0,2.0,1.0,4.0,0,0,11234.0,67,40.634632,-73.92689,618226.0
620000.0,600718.0,0.37,0.0689,0.95,1,10,52.0,1023.0,95.0,0.0,1920.0,1,5.0,3.0,0.0,6.0,1,0,10466.0,122,40.897552,-73.84381,610359.0
600000.0,579888.0,0.55,0.0835,0.0,2,10,51.0,851.0,233.0,1120.0,1915.0,1,1.0,1.0,0.0,5.0,1,1,10011.0,131,40.74017,-73.999756,589944.0
615000.0,591901.0,0.54,0.0594,0.0,0,10,29.0,432.0,57.0,1931.0,1956.0,2,3.0,2.0,0.0,6.0,0,0,11357.0,38,40.79432,-73.798485,603450.5
615000.0,600540.0,0.85,0.4815,0.87,3,10,95.0,2393.0,25.0,0.0,1970.0,4,3.0,2.0,0.0,7.0,1,1,10312.0,54,40.558666,-74.17737,607770.0
619000.0,613700.0,0.25,0.1292,0.84,1,10,5.0,272.0,114.0,0.0,1960.0,1,3.0,2.0,0.0,4.0,0,0,11691.0,109,40.59955,-73.748375,616350.0
614888.0,604748.0,0.6,-0.0001,0.0,3,10,39.0,683.0,59.0,654.0,2008.0,4,2.0,2.0,0.0,3.0,1,0,11221.0,51,40.691353,-73.94185,609818.0
625000.0,600400.0,0.41,0.3608,0.84,0,10,4.0,467.0,73.0,0.0,1960.0,2,2.0,2.0,0.0,5.0,0,0,11417.0,29,40.6749,-73.84284,612700.0
615000.0,585181.0,0.82,0.0,0.84,2,10,4.0,170.0,9.0,510.0,2021.0,3,2.0,1.0,0.0,5.0,1,0,11418.0,178,40.70704,-73.83594,600090.5
610000.0,601333.0,0.16,0.0,0.0,2,10,3.0,171.0,106.0,1782.0,1967.0,3,2.0,2.0,0.0,6.0,1,0,10463.0,155,40.8768,-73.9177,605666.5
610000.0,589055.0,0.89,0.0964,0.0,2,10,15.0,208.0,7.0,823.0,1931.0,4,1.0,1.0,0.0,6.0,1,0,11230.0,176,40.63559,-73.960266,599527.5
610000.0,585800.0,0.73,0.0464,0.84,4,10,71.0,1597.0,41.0,0.0,1925.0,1,5.0,2.0,1.0,5.0,0,0,11433.0,35,40.68921,-73.790276,597900.0
610000.0,586381.0,0.22,0.0921,0.87,3,10,21.0,770.0,67.0,300.0,1981.0,4,4.0,3.0,1.0,5.0,1,0,10314.0,53,40.58013,-74.15415,598190.5
625000.0,613638.0,0.83,0.0,0.87,3,10,65.0,1623.0,25.0,0.0,1899.0,4,4.0,2.0,0.0,4.0,1,0,10310.0,54,40.629616,-74.12079,619319.0
614000.0,600755.0,0.4,-0.0064,0.84,3,10,3.0,137.0,199.0,0.0,1920.0,5,3.0,1.0,0.0,4.0,1,1,11429.0,54,40.711044,-73.75042,607377.5
625000.0,623000.0,0.86,0.1358,0.84,0,10,10.0,345.0,32.0,0.0,1950.0,2,4.0,3.0,0.0,2.0,0,0,11433.0,116,40.696087,-73.78089,624000.0
615000.0,598600.0,0.84,2.7888,0.65,0,10,8.0,318.0,19.0,0.0,1997.0,2,3.0,2.0,0.0,3.0,0,0,11207.0,148,40.664703,-73.89914,606800.0
610000.0,596400.0,0.49,0.0,0.0,3,10,1.0,74.0,72.0,1000.0,1959.0,3,1.0,1.0,0.0,5.0,1,0,10029.0,49,40.79554,-73.94945,603200.0
612000.0,587905.0,0.28,0.0,0.84,0,10,9.0,209.0,282.0,564.0,2013.0,2,1.0,1.0,0.0,4.0,0,0,11106.0,99,40.767002,-73.93405,599952.5
600000.0,587142.0,0.79,0.0211,0.88,0,10,29.0,779.0,52.0,586.0,1988.0,2,0.0,1.0,0.0,5.0,0,0,10036.0,18,40.760284,-73.99539,593571.0
628000.0,599492.0,0.83,-0.0242,0.84,0,10,8.0,231.0,18.0,0.0,1982.0,2,1.0,1.0,0.0,7.0,0,0,11360.0,9,40.778133,-73.781525,613746.0
610000.0,600834.0,0.85,32.482,0.95,4,10,22.0,932.0,22.0,0.0,1920.0,1,3.0,3.0,0.0,2.0,0,0,10467.0,14,40.88183,-73.861755,605417.0
610000.0,596817.0,0.66,0.4347,0.87,0,10,18.0,450.0,39.0,0.0,1992.0,2,3.0,2.0,0.0,3.0,0,0,10302.0,7,40.628376,-74.132454,603408.5
610000.0,583200.0,0.84,0.2248,0.0,0,10,20.0,457.0,31.0,1445.0,1952.0,2,3.0,2.0,0.0,7.0,0,0,11374.0,20,40.730762,-73.85324,596600.0
625000.0,615479.0,0.41,1.5833,0.87,2,10,65.0,1710.0,60.0,0.0,1965.0,3,3.0,3.0,3.0,5.0,0,0,10304.0,156,40.605045,-74.09074,620239.5
600000.0,587100.0,0.54,0.2059,0.0,5,10,54.0,951.0,70.0,759.0,1920.0,1,4.0,1.0,0.0,3.0,0,0,10035.0,70,40.80779,-73.93822,593550.0
610000.0,599572.0,0.97,0.0609,0.65,0,10,35.0,410.0,3.0,317.0,2015.0,2,1.0,1.0,0.0,3.0,0,0,11216.0,114,40.676437,-73.95534,604786.0
627900.0,609258.0,0.35,2.361,0.87,0,10,6.0,609.0,65.0,0.0,2000.0,2,3.0,3.0,0.0,4.0,0,0,10305.0,121,40.593502,-74.065865,618579.0
609000.0,602140.0,0.73,0.5346,0.65,0,10,49.0,1855.0,43.0,0.0,1930.0,2,3.0,3.0,0.0,5.0,0,0,11203.0,105,40.639545,-73.937035,605570.0
600000.0,580962.0,0.18,0.0,0.65,0,10,1.0,104.0,206.0,0.0,1992.0,2,3.0,1.0,2.0,6.0,0,0,11207.0,1,40.666485,-73.8862,590481.0
610000.0,596841.0,0.83,0.1747,0.88,0,10,3.0,101.0,12.0,670.0,1952.0,2,0.0,1.0,0.0,6.0,0,0,10016.0,20,40.749138,-73.98089,603420.5
610000.0,600062.0,0.29,1.3485,0.84,1,10,24.0,387.0,171.0,0.0,1950.0,1,4.0,2.0,0.0,4.0,0,0,11413.0,116,40.682266,-73.744514,605031.0
609000.0,602700.0,0.33,0.4265,0.65,4,10,7.0,146.0,79.0,0.0,1940.0,1,2.0,2.0,0.0,4.0,0,0,11203.0,5,40.640343,-73.926926,605850.0
625000.0,615219.0,0.91,0.0588,0.88,3,10,24.0,361.0,27.0,515.0,1920.0,5,1.0,1.0,0.0,3.0,1,1,10026.0,54,40.80455,-73.951035,620109.5
609900.0,600736.0,0.41,0.1168,0.65,0,10,10.0,221.0,249.0,0.0,1987.0,2,3.0,2.0,1.0,4.0,0,0,11212.0,13,40.66756,-73.91279,605318.0
609000.0,600695.0,0.94,0.071,0.0,2,10,55.0,873.0,26.0,739.0,1940.0,1,0.0,1.0,0.0,5.0,0,0,11238.0,86,40.677265,-73.97014,604847.5
609000.0,593283.0,0.98,0.0538,0.65,0,10,34.0,587.0,16.0,229.0,2015.0,2,2.0,2.0,0.0,5.0,0,0,11229.0,92,40.599915,-73.951126,601141.5
609000.0,605331.0,0.44,-0.0081,0.65,4,10,13.0,563.0,109.0,0.0,1940.0,1,3.0,2.0,0.0,4.0,0,0,11234.0,23,40.63233,-73.9325,607165.5
600000.0,576315.0,0.85,0.0991,0.95,2,10,26.0,424.0,12.0,0.0,1901.0,1,6.0,2.0,0.0,4.0,0,0,10456.0,89,40.83303,-73.898346,588157.5
605000.0,577200.0,0.5,-0.0068,0.65,0,10,14.0,209.0,633.0,391.0,2019.0,2,2.0,2.0,0.0,7.0,0,0,11229.0,17,40.613903,-73.94408,591100.0
608888.0,595729.0,0.9,0.0185,0.87,0,10,64.0,1165.0,18.0,0.0,1989.0,2,3.0,4.0,0.0,6.0,0,0,10308.0,7,40.539127,-74.14953,602308.5
605000.0,591949.0,0.86,0.3359,0.88,3,10,4.0,108.0,14.0,606.0,1988.0,5,0.0,1.0,0.0,6.0,1,1,10128.0,51,40.77814,-73.94895,598474.5
600000.0,586666.0,0.91,-0.0166,0.88,1,10,3.0,235.0,17.0,265.0,1922.0,4,0.0,1.0,0.0,6.0,1,0,10011.0,97,40.7453,-73.9993,593333.0
600000.0,2156700.0,0.57,-0.0132,0.0,3,10,33.0,719.0,296.0,816.0,1941.0,4,2.0,1.0,0.0,8.0,1,0,11372.0,49,40.749886,-73.89068,1378350.0
601630.0,578335.0,0.18,0.0,0.84,1,10,1.0,38.0,191.0,407.0,2022.0,1,1.0,1.0,0.0,6.0,0,0,11374.0,110,40.72915,-73.86776,589982.5
600000.0,600000.0,0.41,0.1817,0.84,0,10,33.0,398.0,138.0,0.0,1925.0,2,3.0,2.0,0.0,5.0,0,0,11434.0,19,40.687466,-73.77697,600000.0
625000.0,606560.0,0.49,-0.0155,0.0,2,10,6.0,358.0,148.0,1396.0,1928.0,4,3.0,1.0,0.0,7.0,1,0,11209.0,163,40.635075,-74.03175,615780.0
603000.0,589992.0,0.88,0.6064,0.88,2,10,3.0,137.0,14.0,616.0,1988.0,4,0.0,1.0,0.0,6.0,1,0,10128.0,170,40.77814,-73.94895,596496.0
625000.0,617300.0,0.49,-0.0206,0.0,3,10,24.0,449.0,248.0,1966.0,1927.0,5,1.0,1.0,0.0,4.0,1,0,10025.0,55,40.80175,-73.96955,621150.0
625000.0,598921.0,0.96,0.0196,0.84,1,10,9.0,363.0,9.0,0.0,1940.0,4,2.0,1.0,2.0,7.0,1,0,11426.0,102,40.74415,-73.7195,611960.5
625000.0,610305.0,0.66,0.0,0.87,3,10,21.0,1111.0,36.0,0.0,1960.0,4,3.0,2.0,0.0,4.0,1,0,10305.0,51,40.595448,-74.071396,617652.5
625000.0,612783.0,0.65,0.0,0.87,0,10,11.0,610.0,39.0,0.0,1960.0,2,2.0,2.0,1.0,6.0,0,0,10308.0,29,40.55788,-74.14805,618891.5
624000.0,600776.0,0.49,-0.0189,0.87,0,10,152.0,4189.0,156.0,0.0,1915.0,2,3.0,2.0,0.0,5.0,0,0,10314.0,110,40.612007,-74.12151,612388.0
625000.0,621871.0,0.28,-0.004,0.65,3,10,4.0,208.0,69.0,0.0,1960.0,4,3.0,3.0,1.0,5.0,1,0,11236.0,49,40.63476,-73.91537,623435.5
624999.0,672100.0,0.36,2633.4542,0.84,0,10,36.0,544.0,1403.0,0.0,1925.0,2,4.0,3.0,5.0,4.0,0,0,11420.0,9,40.671665,-73.805115,648549.5
625000.0,614930.0,0.93,-0.1324,0.65,4,10,46.0,552.0,3.0,0.0,1987.0,1,3.0,3.0,0.0,4.0,0,0,11212.0,26,40.66876,-73.91412,619965.0
624999.0,609235.0,0.75,0.5202,0.87,2,10,145.0,4052.0,33.0,0.0,1960.0,4,3.0,2.0,0.0,5.0,1,0,10306.0,172,40.567394,-74.10415,617117.0
625000.0,598138.0,0.41,0.0163,0.0,2,10,13.0,143.0,297.0,2356.0,1940.0,1,1.0,1.0,0.0,6.0,0,0,10016.0,130,40.748493,-73.97854,611569.0
624999.0,608483.0,0.42,0.2045,0.87,2,10,20.0,453.0,114.0,0.0,1920.0,1,5.0,2.0,0.0,4.0,0,0,10302.0,149,40.63049,-74.14195,616741.0
625000.0,618750.0,0.98,0.086,0.65,1,10,22.0,386.0,2.0,619.0,2003.0,4,1.0,1.0,0.0,4.0,0,0,11201.0,93,40.689766,-73.9896,621875.0
600000.0,581538.0,0.44,0.1212,0.0,3,10,19.0,313.0,167.0,976.0,1910.0,4,1.0,1.0,0.0,5.0,1,1,10025.0,51,40.793053,-73.96873,590769.0
624999.0,616747.0,0.09,0.0911,0.95,3,10,2.0,83.0,93.0,0.0,1970.0,4,3.0,2.0,0.0,5.0,1,1,10469.0,49,40.875603,-73.84426,620873.0
600000.0,583690.0,0.95,0.1727,0.88,2,10,2.0,135.0,4.0,621.0,1988.0,1,0.0,1.0,0.0,6.0,1,0,10128.0,140,40.77814,-73.94895,591845.0
600000.0,581052.0,0.92,0.2059,0.0,3,10,2.0,142.0,3.0,1390.0,1963.0,3,0.0,1.0,0.0,7.0,1,0,10075.0,49,40.772614,-73.95519,590526.0
600000.0,588553.0,0.83,0.0,0.87,0,10,25.0,445.0,15.0,0.0,2005.0,2,3.0,2.0,0.0,8.0,0,0,10307.0,99,40.51112,-74.24065,594276.5
600000.0,589565.0,0.63,0.1438,0.65,5,10,13.0,349.0,188.0,688.0,1927.0,4,0.0,1.0,0.0,6.0,1,0,11243.0,71,40.685238,-73.977715,594782.5
625000.0,649653.0,0.52,0.0026,0.0,3,10,12.0,144.0,173.0,2017.0,1923.0,4,1.0,1.0,0.0,6.0,1,0,10016.0,45,40.747063,-73.98064,637326.5
600000.0,613321.0,0.35,-0.0079,0.84,0,10,14.0,270.0,60.0,0.0,1930.0,2,3.0,1.0,0.0,4.0,0,0,11413.0,124,40.683796,-73.75607,606660.5
625000.0,638800.0,0.61,-0.1556,0.0,1,10,55.0,771.0,185.0,875.0,1955.0,1,1.0,1.0,0.0,8.0,0,0,11201.0,104,40.69613,-73.99227,631900.0
600000.0,581739.0,0.8,0.0465,0.0,3,10,11.0,94.0,17.0,963.0,1964.0,5,0.0,1.0,0.0,7.0,1,1,10010.0,47,40.738487,-73.98003,590869.5
600000.0,589093.0,0.65,0.0896,0.87,1,10,11.0,381.0,39.0,0.0,1920.0,1,3.0,2.0,0.0,4.0,1,0,10310.0,113,40.630287,-74.12096,594546.5
625000.0,605263.0,0.5,0.0758,0.0,1,10,4.0,102.0,310.0,1149.0,1910.0,1,2.0,1.0,0.0,6.0,0,0,10033.0,124,40.85004,-73.93941,615131.5
600000.0,593333.0,0.23,0.0,0.95,3,10,13.0,371.0,205.0,0.0,1940.0,5,3.0,3.0,0.0,5.0,1,0,10466.0,45,40.890396,-73.845276,596666.5
625000.0,606481.0,0.96,0.0749,0.0,1,10,6.0,102.0,3.0,1635.0,1974.0,1,1.0,1.0,0.0,6.0,0,0,10128.0,122,40.78187,-73.94633,615740.5
628000.0,623700.0,0.21,-0.0213,0.84,0,10,10.0,236.0,324.0,253.0,2009.0,2,2.0,2.0,0.0,7.0,0,0,11355.0,116,40.752125,-73.83125,625850.0
625000.0,610392.0,0.69,-0.1286,0.95,0,10,3.0,411.0,48.0,634.0,2005.0,2,3.0,2.0,0.0,7.0,0,0,10463.0,68,40.8861,-73.90741,617696.0
625000.0,614224.0,0.98,-0.0329,0.0,0,10,20.0,243.0,9.0,1449.0,1911.0,2,2.0,1.0,0.0,5.0,0,0,10032.0,41,40.83453,-73.94703,619612.0
625000.0,602368.0,0.98,0.0554,0.65,3,10,15.0,441.0,5.0,220.0,2012.0,5,2.0,2.0,0.0,6.0,1,1,11214.0,48,40.590485,-73.99098,613684.0
625000.0,611607.0,0.69,0.0803,0.0,2,10,5.0,176.0,43.0,961.0,1962.0,1,0.0,1.0,0.0,7.0,0,0,10003.0,150,40.736305,-73.98693,618303.5
625000.0,611493.0,0.4,0.519,0.87,1,10,2.0,124.0,56.0,0.0,1999.0,1,3.0,2.0,0.0,4.0,1,0,10303.0,109,40.631172,-74.151596,618246.5
600000.0,587548.0,0.29,-0.0385,0.65,2,10,25.0,841.0,75.0,0.0,1920.0,4,4.0,3.0,0.0,4.0,1,0,11236.0,174,40.64206,-73.90064,593774.0
625000.0,605469.0,0.21,26.7219,0.87,0,10,4.0,282.0,86.0,0.0,1973.0,2,4.0,3.0,0.0,7.0,0,0,10312.0,18,40.554993,-74.19403,615234.5
628000.0,588890.0,0.48,0.0,0.65,0,10,9.0,437.0,205.0,0.0,1991.0,2,3.0,2.0,0.0,4.0,0,0,11224.0,92,40.57753,-73.99003,608445.0
625000.0,612468.0,0.82,-0.0006,0.0,3,10,26.0,302.0,19.0,1502.0,1965.0,5,0.0,1.0,0.0,4.0,1,0,10003.0,44,40.73192,-73.983185,618734.0
625000.0,611607.0,0.99,0.23,0.88,2,10,40.0,287.0,4.0,497.0,1910.0,1,2.0,1.0,0.0,4.0,1,0,10026.0,140,40.806168,-73.95619,618303.5
625000.0,611772.0,0.88,0.08,0.0,0,10,9.0,477.0,36.0,1317.0,1926.0,2,1.0,1.0,0.0,6.0,0,0,10024.0,20,40.783237,-73.97275,618386.0
628000.0,618485.0,0.63,0.3781,0.87,2,10,7.0,215.0,35.0,0.0,1925.0,4,4.0,2.0,1.0,4.0,1,0,10310.0,173,40.636173,-74.11439,623242.5
